cohort_not_russia,purchase_date,user_id
01.06.2020,01.06.2020,1149507
01.06.2020,01.06.2020,248390
01.06.2020,01.06.2020,1149507
01.06.2020,01.06.2020,1149570
01.06.2020,01.06.2020,225670
01.06.2020,01.06.2020,161848
01.06.2020,01.06.2020,161848
01.06.2020,01.06.2020,1149776
01.06.2020,01.06.2020,161848
01.06.2020,01.06.2020,161848
01.06.2020,01.06.2020,286646
01.06.2020,01.06.2020,126315
01.06.2020,01.06.2020,1150191
01.06.2020,01.06.2020,432638
01.06.2020,01.06.2020,105817
01.06.2020,01.06.2020,105392
01.06.2020,01.06.2020,105392
01.06.2020,01.06.2020,105392
01.06.2020,01.06.2020,432638
01.06.2020,01.06.2020,105392
01.06.2020,01.06.2020,432638
01.06.2020,01.06.2020,962975
01.06.2020,01.06.2020,639639
01.06.2020,01.06.2020,702327
01.06.2020,01.06.2020,432638
01.06.2020,01.06.2020,86190
01.06.2020,01.06.2020,73589
01.06.2020,01.06.2020,38431
01.06.2020,01.06.2020,30120
01.06.2020,01.06.2020,991023
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,991345
01.06.2020,01.06.2020,1001106
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,263029
01.06.2020,01.06.2020,1005499
01.06.2020,01.06.2020,1005953
01.06.2020,01.06.2020,1005953
01.06.2020,01.06.2020,1005953
01.06.2020,01.06.2020,1005953
01.06.2020,01.06.2020,1011736
01.06.2020,01.06.2020,1011736
01.06.2020,01.06.2020,1011736
01.06.2020,01.06.2020,1011736
01.06.2020,01.06.2020,1017912
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,1033139
01.06.2020,01.06.2020,1033139
01.06.2020,01.06.2020,1033139
01.06.2020,01.06.2020,1033139
01.06.2020,01.06.2020,1040941
01.06.2020,01.06.2020,1040941
01.06.2020,01.06.2020,1040941
01.06.2020,01.06.2020,1040941
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1042604
01.06.2020,01.06.2020,1044229
01.06.2020,01.06.2020,1044229
01.06.2020,01.06.2020,216811
01.06.2020,01.06.2020,1044229
01.06.2020,01.06.2020,1044229
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,618103
01.06.2020,01.06.2020,1150767
01.06.2020,01.06.2020,1151072
01.06.2020,01.06.2020,1151536
01.06.2020,01.06.2020,1061196
01.06.2020,01.06.2020,1061196
01.06.2020,01.06.2020,1061196
01.06.2020,01.06.2020,1061196
01.06.2020,01.06.2020,1151541
01.06.2020,01.06.2020,1152094
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1069160
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,205372
01.06.2020,01.06.2020,707598
01.06.2020,01.06.2020,707598
01.06.2020,01.06.2020,707598
01.06.2020,01.06.2020,707598
01.06.2020,01.06.2020,708619
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,204360
01.06.2020,01.06.2020,202878
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152422
01.06.2020,01.06.2020,1152558
01.06.2020,01.06.2020,612147
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,1152962
01.06.2020,01.06.2020,1153723
01.06.2020,01.06.2020,1153723
01.06.2020,01.06.2020,1153723
01.06.2020,01.06.2020,1153723
01.06.2020,01.06.2020,612147
01.06.2020,01.06.2020,201685
01.06.2020,01.06.2020,612147
01.06.2020,01.06.2020,1154062
01.06.2020,01.06.2020,1154195
01.06.2020,01.06.2020,200633
01.06.2020,01.06.2020,1154195
01.06.2020,01.06.2020,200350
01.06.2020,01.06.2020,1154195
01.06.2020,01.06.2020,1097771
01.06.2020,01.06.2020,1154195
01.06.2020,01.06.2020,198674
01.06.2020,01.06.2020,198674
01.06.2020,01.06.2020,1154841
01.06.2020,01.06.2020,1154841
01.06.2020,01.06.2020,198674
01.06.2020,01.06.2020,198674
01.06.2020,01.06.2020,1154841
01.06.2020,01.06.2020,1107584
01.06.2020,01.06.2020,1110229
01.06.2020,01.06.2020,715127
01.06.2020,01.06.2020,715127
01.06.2020,01.06.2020,715127
01.06.2020,01.06.2020,715127
01.06.2020,01.06.2020,1154841
01.06.2020,01.06.2020,1154988
01.06.2020,01.06.2020,1155006
01.06.2020,01.06.2020,716596
01.06.2020,01.06.2020,719018
01.06.2020,01.06.2020,719183
01.06.2020,01.06.2020,719183
01.06.2020,01.06.2020,719183
01.06.2020,01.06.2020,719183
01.06.2020,01.06.2020,719307
01.06.2020,01.06.2020,1155326
01.06.2020,01.06.2020,612147
01.06.2020,01.06.2020,1156222
01.06.2020,01.06.2020,1156266
01.06.2020,01.06.2020,721077
01.06.2020,01.06.2020,1157429
01.06.2020,01.06.2020,1157527
01.06.2020,01.06.2020,320957
01.06.2020,01.06.2020,1158361
01.06.2020,01.06.2020,1158898
01.06.2020,01.06.2020,1159251
01.06.2020,01.06.2020,1159490
01.06.2020,01.06.2020,580744
01.06.2020,01.06.2020,197534
01.06.2020,01.06.2020,1161557
01.06.2020,01.06.2020,196027
01.06.2020,01.06.2020,191534
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,1162544
01.06.2020,01.06.2020,1162656
01.06.2020,01.06.2020,1162656
01.06.2020,01.06.2020,1162656
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,732295
01.06.2020,01.06.2020,1162656
01.06.2020,01.06.2020,733356
01.06.2020,01.06.2020,1162817
01.06.2020,01.06.2020,736637
01.06.2020,01.06.2020,736721
01.06.2020,01.06.2020,1162817
01.06.2020,01.06.2020,1123859
01.06.2020,01.06.2020,1124415
01.06.2020,01.06.2020,1124415
01.06.2020,01.06.2020,1124415
01.06.2020,01.06.2020,1124415
01.06.2020,01.06.2020,1162817
01.06.2020,01.06.2020,1162817
01.06.2020,01.06.2020,1163446
01.06.2020,01.06.2020,1163446
01.06.2020,01.06.2020,1163446
01.06.2020,01.06.2020,1163446
01.06.2020,01.06.2020,743288
01.06.2020,01.06.2020,745133
01.06.2020,01.06.2020,745635
01.06.2020,01.06.2020,745847
01.06.2020,01.06.2020,1164250
01.06.2020,01.06.2020,409101
01.06.2020,01.06.2020,1164838
